Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,SysActive,Sample
19:23:18,D0,19.15,73.0,3844.0,694.0,1297.0,0,632
19:23:19,D0,19.15,73.0,3844.0,694.0,1297.0,0,633
19:23:19,D0,19.15,73.0,3844.0,694.0,1297.0,0,634
19:23:20,D0,19.15,73.0,3844.0,694.0,1297.0,0,635
19:23:20,D0,19.15,73.0,3844.0,694.0,1297.0,0,636
19:23:21,D0,19.15,73.0,3844.0,694.0,1297.0,0,637
19:23:21,D0,19.15,73.0,3844.0,694.0,1297.0,0,638
19:23:22,D0,19.15,73.0,3844.0,694.0,1297.0,0,639
19:23:23,D0,19.15,73.0,3844.0,694.0,1297.0,0,640
19:23:23,D0,19.15,73.0,3844.0,694.0,1297.0,0,641
19:23:24,D0,19.15,73.0,3844.0,694.0,1297.0,0,642
19:23:24,D0,19.15,73.0,3844.0,694.0,1297.0,0,643
19:23:25,D0,19.15,73.0,3842.0,692.0,1298.0,0,644
19:23:25,D0,19.15,73.0,3842.0,692.0,1298.0,0,645
19:23:26,D0,19.15,73.0,3842.0,692.0,1298.0,0,646
19:23:26,D0,19.15,73.0,3841.0,694.0,1296.0,0,647
19:23:27,D0,19.15,73.0,3840.0,693.0,1298.0,0,648
19:23:27,D0,19.15,73.0,3840.0,693.0,1298.0,0,649
19:23:28,D0,19.15,73.0,3840.0,693.0,1298.0,0,650
19:23:28,D0,19.15,73.0,3840.0,693.0,1298.0,0,651
19:23:29,D0,19.15,73.0,3840.0,693.0,1298.0,0,652
19:23:29,D0,19.15,73.0,3840.0,693.0,1298.0,0,653
19:23:30,D0,19.15,73.0,3840.0,693.0,1298.0,0,654
19:23:30,D0,19.15,73.0,3840.0,693.0,1298.0,0,655
19:23:31,D0,19.15,73.0,3840.0,693.0,1298.0,0,656
19:23:31,D0,19.15,73.0,3840.0,693.0,1298.0,0,657
19:23:32,D0,19.15,73.0,3840.0,693.0,1298.0,0,658
19:23:32,D0,19.15,73.0,3840.0,693.0,1298.0,0,659
19:23:33,D0,19.15,73.0,3840.0,693.0,1298.0,0,660
19:23:33,D0,19.15,73.0,3840.0,693.0,1298.0,0,661
19:23:34,D0,19.15,73.0,3840.0,693.0,1298.0,0,662
19:23:35,D0,19.15,73.0,3840.0,693.0,1298.0,0,663
19:23:35,D0,19.15,73.0,3840.0,693.0,1298.0,0,664
19:23:36,D0,19.15,73.0,3840.0,693.0,1298.0,0,665
19:23:36,D0,19.15,73.0,3840.0,693.0,1298.0,0,666
19:23:37,D0,19.15,73.0,3840.0,693.0,1298.0,0,667
19:23:38,D0,19.15,73.0,3842.0,691.0,1297.0,0,668
19:23:38,D0,19.15,73.0,3842.0,691.0,1297.0,0,669
19:23:39,D0,19.15,73.0,3842.0,691.0,1297.0,0,670
19:23:39,D0,19.15,73.0,3842.0,691.0,1297.0,0,671
19:23:40,D0,19.15,73.0,3842.0,691.0,1297.0,0,672
19:23:40,D0,19.15,73.0,3842.0,691.0,1297.0,0,673
19:23:41,D0,19.15,73.0,3842.0,691.0,1297.0,0,674
19:23:41,D0,19.15,73.0,3842.0,691.0,1297.0,0,675
19:23:42,D0,19.15,73.0,3842.0,691.0,1297.0,0,676
19:23:42,D0,19.15,73.0,3842.0,695.0,1297.0,0,677
19:23:43,D0,19.15,73.0,3842.0,695.0,1297.0,0,678
19:23:43,D0,19.15,73.0,3842.0,695.0,1297.0,0,679
19:23:44,D0,19.15,73.0,3840.0,692.0,1297.0,0,680
19:23:44,D0,19.15,73.0,3840.0,692.0,1297.0,0,681
19:23:45,D0,19.15,73.0,3843.0,694.0,1299.0,0,682
19:23:45,D0,19.15,73.0,3843.0,694.0,1299.0,0,683
19:23:46,D0,19.15,73.0,3841.0,694.0,1299.0,0,684
19:23:47,D0,19.15,73.0,3841.0,694.0,1299.0,0,685
19:23:47,D0,19.15,73.0,3841.0,694.0,1299.0,0,686
19:23:48,D0,19.15,73.0,3841.0,694.0,1299.0,0,687
19:23:48,D0,19.15,73.0,3841.0,694.0,1299.0,0,688
19:23:49,D0,19.15,73.0,3841.0,694.0,1299.0,0,689
19:23:50,D0,19.15,73.0,3841.0,694.0,1299.0,0,690
19:23:50,D0,19.15,73.0,3842.0,692.0,1300.0,0,691
19:23:51,D0,19.15,73.0,3842.0,692.0,1300.0,0,692
19:23:51,D0,19.15,73.0,3842.0,692.0,1300.0,0,693
19:23:52,D0,19.15,73.0,3842.0,692.0,1300.0,0,694
19:23:52,D0,19.15,73.0,3840.0,695.0,1297.0,0,695
19:23:53,D0,19.15,73.0,3840.0,693.0,1300.0,0,696
19:23:53,D0,19.15,73.0,3840.0,692.0,1300.0,0,697
19:23:54,D0,19.15,73.0,3840.0,692.0,1300.0,0,698
19:23:54,D0,19.15,73.0,3840.0,692.0,1300.0,0,699
19:23:55,D0,19.15,73.0,3842.0,693.0,1300.0,0,700
19:23:56,D0,19.15,73.0,3842.0,693.0,1300.0,0,701
19:23:56,D0,19.15,73.0,3842.0,693.0,1300.0,0,702
19:23:57,D0,19.15,73.0,3842.0,693.0,1300.0,0,703
19:23:57,D0,19.15,73.0,3842.0,693.0,1300.0,0,704
19:23:58,D0,19.15,73.0,3842.0,693.0,1300.0,0,705
19:23:58,D0,19.15,73.0,3842.0,693.0,1300.0,0,706
19:23:59,D0,19.15,73.0,3842.0,693.0,1300.0,0,707
19:23:59,D0,19.15,73.0,3841.0,694.0,1302.0,0,708
19:24:00,D0,19.15,73.0,3841.0,694.0,1302.0,0,709
19:24:01,D0,19.15,73.0,3841.0,694.0,1302.0,0,710
19:24:02,D0,19.15,73.0,3840.0,693.0,1298.0,0,711
19:24:02,D0,19.15,73.0,3840.0,691.0,1300.0,0,712
19:24:03,D0,19.15,73.0,3840.0,691.0,1300.0,0,713
19:24:03,D0,19.15,73.0,3840.0,691.0,1300.0,0,714
19:24:04,D0,19.15,73.0,3840.0,691.0,1300.0,0,715
19:24:04,D0,19.15,73.0,3844.0,692.0,1299.0,0,716
19:24:05,D0,19.15,73.0,3840.0,692.0,1300.0,0,717
19:24:06,D0,19.15,73.0,3840.0,692.0,1300.0,0,718
19:24:06,D0,19.15,73.0,3841.0,695.0,1300.0,0,719
19:24:07,D0,19.15,73.0,3841.0,695.0,1300.0,0,720
19:24:07,D0,19.15,73.0,3841.0,695.0,1300.0,0,721
19:24:08,D0,19.15,73.0,3841.0,691.0,1300.0,0,722
19:24:08,D0,19.15,73.0,3841.0,692.0,1300.0,0,723
19:24:09,D0,19.15,73.0,3840.0,693.0,1299.0,0,724
19:24:09,D0,19.15,73.0,3840.0,693.0,1299.0,0,725
19:24:10,D0,19.15,73.0,3840.0,693.0,1299.0,0,726
19:24:10,D0,19.15,73.0,3840.0,693.0,1299.0,0,727
19:24:11,D0,19.15,73.0,3840.0,693.0,1299.0,0,728
19:24:11,D0,19.15,73.0,3840.0,693.0,1299.0,0,729
19:24:12,D0,19.15,73.0,3840.0,693.0,1299.0,0,730
19:24:12,D0,19.15,73.0,3840.0,693.0,1299.0,0,731
19:24:13,D0,19.15,73.0,3840.0,693.0,1299.0,0,732
19:24:13,D0,19.15,73.0,3837.0,699.0,1296.0,0,733
19:24:14,D0,19.15,73.0,3837.0,699.0,1296.0,0,734
19:24:15,D0,19.15,73.0,3841.0,699.0,1296.0,0,735
19:24:16,D0,19.15,73.0,3841.0,699.0,1296.0,0,736
19:24:16,D0,19.15,73.0,3841.0,699.0,1296.0,0,737
19:24:17,D0,19.15,73.0,3841.0,699.0,1296.0,0,738
19:24:17,D0,19.15,73.0,3841.0,699.0,1296.0,0,739
19:24:18,D0,19.15,77.0,3839.0,701.0,1293.0,0,740
19:24:18,D0,19.15,77.0,3842.0,703.0,1293.0,0,741
19:24:19,D0,19.15,77.0,3839.0,701.0,1295.0,0,742
19:24:20,D0,19.15,77.0,3839.0,706.0,1292.0,0,743
19:24:20,D0,19.15,77.0,3840.0,708.0,1293.0,0,744
19:24:21,D0,19.15,77.0,3840.0,708.0,1293.0,0,745
19:24:21,D0,19.15,77.0,3840.0,708.0,1293.0,0,746
19:24:22,D0,19.15,77.0,3836.0,707.0,1292.0,0,747
19:24:23,D0,19.15,77.0,3837.0,708.0,1291.0,0,748
19:24:23,D0,19.15,77.0,3837.0,707.0,1292.0,0,749
19:24:24,D0,19.15,77.0,3838.0,707.0,1292.0,0,750
19:24:24,D0,19.15,77.0,3838.0,707.0,1292.0,0,751
19:24:25,D0,19.15,77.0,3838.0,707.0,1292.0,0,752
19:24:25,D0,19.15,77.0,3838.0,707.0,1292.0,0,753
19:24:26,D0,19.15,77.0,3838.0,707.0,1292.0,0,754
19:24:27,D0,19.15,77.0,3838.0,707.0,1292.0,0,755
19:24:27,D0,19.15,77.0,3838.0,707.0,1292.0,0,756
19:24:28,D0,19.15,77.0,3838.0,707.0,1292.0,0,757
19:24:28,D0,19.15,77.0,3838.0,707.0,1292.0,0,758
19:24:29,D0,19.15,77.0,3838.0,707.0,1292.0,0,759
19:24:29,D0,19.15,77.0,3838.0,707.0,1292.0,0,760
19:24:30,D0,19.98,77.0,3834.0,710.0,1287.0,0,761
19:24:30,D0,19.98,77.0,3834.0,710.0,1287.0,0,762
19:24:31,D0,19.98,77.0,3834.0,710.0,1287.0,0,763
19:24:31,D0,19.98,77.0,3834.0,710.0,1287.0,0,764
19:24:32,D0,19.98,77.0,3834.0,707.0,1285.0,0,765
19:24:32,D0,19.98,77.0,3834.0,707.0,1285.0,0,766
19:24:33,D0,19.98,77.0,3834.0,707.0,1285.0,0,767
19:24:33,D0,19.98,77.0,3834.0,707.0,1285.0,0,768
19:24:34,D0,19.98,77.0,3834.0,707.0,1285.0,0,769
19:24:35,D0,19.98,77.0,3834.0,707.0,1285.0,0,770
19:24:35,D0,19.98,77.0,3834.0,707.0,1285.0,0,771
19:24:36,D0,19.98,77.0,3834.0,707.0,1285.0,0,772
19:24:36,D0,19.98,77.0,3835.0,708.0,1287.0,0,773
19:24:37,D0,19.98,77.0,3835.0,708.0,1287.0,0,774
19:24:37,D0,19.98,77.0,3835.0,708.0,1287.0,0,775
19:24:38,D0,19.98,77.0,3835.0,708.0,1287.0,0,776
19:24:39,D0,19.98,77.0,3835.0,708.0,1287.0,0,777
19:24:39,D0,19.98,77.0,3835.0,708.0,1287.0,0,778
19:24:40,D0,19.98,77.0,3835.0,708.0,1287.0,0,779
19:24:40,D0,19.98,77.0,3835.0,708.0,1287.0,0,780
19:24:41,D0,19.98,77.0,3835.0,708.0,1287.0,0,781
19:24:41,D0,19.98,77.0,3835.0,708.0,1287.0,0,782
19:24:42,D0,19.98,77.0,3837.0,710.0,1285.0,0,783
19:24:43,D0,19.98,77.0,3837.0,710.0,1285.0,0,784
19:24:43,D0,19.98,77.0,3837.0,710.0,1285.0,0,785
19:24:44,D0,19.98,77.0,3837.0,710.0,1285.0,0,786
19:24:44,D0,19.98,77.0,3837.0,710.0,1285.0,0,787
19:24:45,D0,19.98,77.0,3836.0,708.0,1289.0,0,788
19:24:45,D0,19.98,77.0,3836.0,708.0,1289.0,0,789
19:24:46,D0,19.98,77.0,3836.0,708.0,1289.0,0,790
19:24:46,D0,19.98,77.0,3836.0,708.0,1289.0,0,791
19:24:47,D0,19.98,77.0,3836.0,707.0,1290.0,0,792
19:24:47,D0,19.98,77.0,3836.0,707.0,1290.0,0,793
19:24:48,D0,19.98,77.0,3836.0,707.0,1290.0,0,794
19:24:48,D0,19.98,77.0,3834.0,708.0,1287.0,0,795
19:24:49,D0,19.98,77.0,3834.0,708.0,1287.0,0,796
19:24:49,D0,19.98,77.0,3834.0,708.0,1287.0,0,797
19:24:50,D0,19.98,77.0,3834.0,708.0,1287.0,0,798
19:24:50,D0,19.98,77.0,3834.0,708.0,1287.0,0,799
19:24:51,D0,19.98,77.0,3834.0,708.0,1287.0,0,800
19:24:51,D0,19.98,77.0,3834.0,708.0,1287.0,0,801
19:24:52,D0,19.98,77.0,3834.0,708.0,1287.0,0,802
19:24:52,D0,19.98,77.0,3834.0,708.0,1287.0,0,803
19:24:53,D0,19.98,77.0,3834.0,708.0,1287.0,0,804
19:24:53,D0,19.98,77.0,3834.0,708.0,1287.0,0,805
19:24:54,D0,19.98,77.0,3836.0,708.0,1288.0,0,806
19:24:54,D0,19.98,77.0,3836.0,708.0,1288.0,0,807
19:24:55,D0,19.98,77.0,3836.0,708.0,1288.0,0,808
19:24:56,D0,19.98,77.0,3836.0,708.0,1288.0,0,809
19:24:56,D0,19.98,77.0,3836.0,708.0,1288.0,0,810
19:24:57,D0,19.98,77.0,3836.0,708.0,1288.0,0,811
19:24:57,D0,19.98,77.0,3836.0,708.0,1288.0,0,812
19:24:58,D0,19.98,77.0,3836.0,708.0,1288.0,0,813
19:24:58,D0,19.98,77.0,3834.0,708.0,1289.0,0,814
19:24:59,D0,19.98,77.0,3836.0,708.0,1288.0,0,815
19:24:59,D0,19.98,77.0,3836.0,708.0,1288.0,0,816
19:25:00,D0,19.98,77.0,3836.0,708.0,1288.0,0,817
19:25:00,D0,19.98,77.0,3836.0,708.0,1288.0,0,818
19:25:01,D0,19.98,77.0,3836.0,708.0,1288.0,0,819
19:25:01,D0,19.98,77.0,3836.0,708.0,1288.0,0,820
19:25:02,D0,19.98,77.0,3836.0,708.0,1288.0,0,821
19:25:02,D0,19.98,77.0,3835.0,706.0,1288.0,0,822
19:25:03,D0,19.98,77.0,3837.0,709.0,1289.0,0,823
19:25:04,D0,19.98,77.0,3837.0,709.0,1289.0,0,824
19:25:04,D0,19.98,77.0,3837.0,709.0,1289.0,0,825
19:25:05,D0,19.98,77.0,3837.0,709.0,1289.0,0,826
19:25:05,D0,19.98,77.0,3837.0,709.0,1289.0,0,827
19:25:06,D0,19.98,77.0,3837.0,709.0,1289.0,0,828
19:25:06,D0,19.98,77.0,3837.0,709.0,1289.0,0,829
19:25:07,D0,19.98,77.0,3837.0,709.0,1289.0,0,830
19:25:07,D0,19.98,77.0,3837.0,709.0,1289.0,0,831
19:25:08,D0,19.98,77.0,3837.0,709.0,1289.0,0,832
19:25:08,D0,19.98,77.0,3837.0,709.0,1289.0,0,833
19:25:09,D0,19.98,77.0,3837.0,709.0,1289.0,0,834
19:25:09,D0,19.98,77.0,3837.0,709.0,1289.0,0,835
19:25:10,D0,19.98,77.0,3837.0,709.0,1289.0,0,836
19:25:10,D0,19.98,77.0,3837.0,709.0,1289.0,0,837
19:25:11,D0,19.98,77.0,3837.0,709.0,1289.0,0,838
19:25:11,D0,19.98,77.0,3837.0,709.0,1289.0,0,839
19:25:12,D0,19.98,77.0,3837.0,709.0,1289.0,0,840
19:25:12,D0,19.98,77.0,3837.0,709.0,1289.0,0,841
19:25:13,D0,19.98,77.0,3837.0,709.0,1289.0,0,842
19:25:13,D0,19.98,77.0,3837.0,709.0,1289.0,0,843
19:25:14,D0,19.98,77.0,3837.0,709.0,1289.0,0,844
19:25:14,D0,19.98,77.0,3837.0,709.0,1289.0,0,845
19:25:15,D0,19.98,77.0,3837.0,709.0,1289.0,0,846
19:25:15,D0,19.98,77.0,3837.0,709.0,1289.0,0,847
19:25:16,D0,19.98,77.0,3837.0,709.0,1289.0,0,848
19:25:17,D0,19.98,77.0,3837.0,709.0,1289.0,0,849
19:25:17,D0,19.98,77.0,3837.0,709.0,1289.0,0,850
19:25:18,D0,19.98,77.0,3837.0,709.0,1289.0,0,851
19:25:18,D0,19.98,77.0,3837.0,709.0,1289.0,0,852
19:25:19,D0,19.98,77.0,3837.0,709.0,1289.0,0,853
19:25:19,D0,19.98,77.0,3837.0,709.0,1289.0,0,854
19:25:20,D0,19.98,77.0,3837.0,709.0,1289.0,0,855
19:25:20,D0,19.98,77.0,3837.0,709.0,1289.0,0,856
19:25:21,D0,19.98,77.0,3837.0,709.0,1289.0,0,857
19:25:21,D0,19.98,77.0,3837.0,709.0,1289.0,0,858
19:25:22,D0,19.98,77.0,3837.0,709.0,1289.0,0,859
19:25:22,D0,19.98,77.0,3837.0,709.0,1289.0,0,860
19:25:23,D0,19.98,77.0,3837.0,709.0,1289.0,0,861
19:25:23,D0,19.98,77.0,3837.0,709.0,1289.0,0,862
19:25:24,D0,19.98,77.0,3837.0,709.0,1289.0,0,863
19:25:24,D0,19.98,77.0,3837.0,709.0,1289.0,0,864
19:25:25,D0,19.98,77.0,3837.0,709.0,1289.0,0,865
19:25:25,D0,19.98,77.0,3837.0,709.0,1289.0,0,866
19:25:26,D0,19.98,77.0,3837.0,709.0,1289.0,0,867
19:25:26,D0,19.98,77.0,3837.0,709.0,1289.0,0,868
19:25:27,D0,19.98,77.0,3837.0,709.0,1289.0,0,869
19:25:27,D0,19.98,77.0,3837.0,709.0,1289.0,0,870
19:25:28,D0,19.98,77.0,3837.0,709.0,1289.0,0,871
19:25:29,D0,19.98,77.0,3837.0,709.0,1289.0,0,872
19:25:29,D0,19.98,77.0,3837.0,709.0,1289.0,0,873
19:25:30,D0,19.98,77.0,3837.0,709.0,1289.0,0,874
19:25:30,D0,19.98,77.0,3837.0,709.0,1289.0,0,875
19:25:31,D0,19.98,77.0,3837.0,709.0,1289.0,0,876
19:25:31,D0,19.98,77.0,3837.0,709.0,1289.0,0,877
19:25:32,D0,19.98,77.0,3837.0,709.0,1289.0,0,878
19:25:32,D0,19.98,77.0,3837.0,709.0,1289.0,0,879
19:25:33,D0,19.98,77.0,3837.0,709.0,1289.0,0,880
19:25:33,D0,19.98,77.0,3837.0,709.0,1289.0,0,881
19:25:34,D0,19.98,77.0,3837.0,709.0,1289.0,0,882
19:25:34,D0,19.98,77.0,3837.0,709.0,1289.0,0,883
19:25:35,D0,19.98,77.0,3837.0,709.0,1289.0,0,884
19:25:35,D0,19.98,77.0,3837.0,709.0,1289.0,0,885
19:25:36,D0,19.98,77.0,3837.0,709.0,1289.0,0,886
19:25:36,D0,19.98,77.0,3837.0,709.0,1289.0,0,887
19:25:37,D0,19.98,77.0,3837.0,709.0,1289.0,0,888
19:25:37,D0,19.98,77.0,3837.0,709.0,1289.0,0,889
19:25:38,D0,19.98,77.0,3837.0,709.0,1289.0,0,890
19:25:38,D0,19.98,77.0,3837.0,709.0,1289.0,0,891
19:25:39,D0,19.98,77.0,3837.0,709.0,1289.0,0,892
19:25:39,D0,19.98,77.0,3837.0,709.0,1289.0,0,893
19:25:40,D0,19.98,77.0,3837.0,709.0,1289.0,0,894
19:25:40,D0,19.98,77.0,3837.0,709.0,1289.0,0,895
19:25:41,D0,19.98,77.0,3837.0,709.0,1289.0,0,896
19:25:42,D0,19.98,77.0,3837.0,709.0,1289.0,0,897
19:25:42,D0,19.98,77.0,3837.0,709.0,1289.0,0,898
19:25:43,D0,19.98,77.0,3837.0,709.0,1289.0,0,899
19:25:43,D0,19.98,77.0,3837.0,709.0,1289.0,0,900
19:25:44,D0,19.98,77.0,3837.0,709.0,1289.0,0,901
19:25:44,D0,19.98,77.0,3837.0,709.0,1289.0,0,902
19:25:45,D0,19.98,77.0,3837.0,709.0,1289.0,0,903
19:25:45,D0,19.98,77.0,3837.0,709.0,1289.0,0,904
19:25:46,D0,19.98,77.0,3837.0,709.0,1289.0,0,905
19:25:46,D0,19.98,77.0,3837.0,709.0,1289.0,0,906
19:25:47,D0,19.98,77.0,3837.0,709.0,1289.0,0,907
19:25:47,D0,19.98,77.0,3837.0,709.0,1289.0,0,908
19:25:48,D0,19.98,77.0,3837.0,709.0,1289.0,0,909
19:25:48,D0,19.98,77.0,3837.0,709.0,1289.0,0,910
19:25:49,D0,19.98,77.0,3837.0,709.0,1289.0,0,911
19:25:49,D0,19.98,77.0,3837.0,709.0,1289.0,0,912
19:25:50,D0,19.98,77.0,3837.0,709.0,1289.0,0,913
19:25:50,D0,19.98,77.0,3837.0,709.0,1289.0,0,914
19:25:51,D0,19.98,77.0,3837.0,709.0,1289.0,0,915
19:25:51,D0,19.98,77.0,3837.0,709.0,1289.0,0,916
19:25:52,D0,19.98,77.0,3837.0,709.0,1289.0,0,917
19:25:52,D0,19.98,77.0,3837.0,709.0,1289.0,0,918
19:25:53,D0,19.98,77.0,3837.0,709.0,1289.0,0,919
19:25:54,D0,19.98,77.0,3837.0,709.0,1289.0,0,920
19:25:54,D0,19.98,77.0,3837.0,709.0,1289.0,0,921
19:25:55,D0,19.98,77.0,3837.0,709.0,1289.0,0,922
19:25:55,D0,19.98,77.0,3837.0,709.0,1289.0,0,923
19:25:56,D0,19.98,77.0,3837.0,709.0,1289.0,0,924
19:25:56,D0,19.98,77.0,3837.0,709.0,1289.0,0,925
19:25:57,D0,19.98,77.0,3837.0,709.0,1289.0,0,926
19:25:57,D0,19.98,77.0,3837.0,709.0,1289.0,0,927
19:25:58,D0,19.98,77.0,3837.0,709.0,1289.0,0,928
19:25:58,D0,19.98,77.0,3837.0,709.0,1289.0,0,929
19:25:59,D0,19.98,77.0,3837.0,709.0,1289.0,0,930
19:25:59,D0,19.98,77.0,3837.0,709.0,1289.0,0,931
19:26:00,D0,19.98,77.0,3837.0,709.0,1289.0,0,932
19:26:00,D0,19.98,77.0,3837.0,709.0,1289.0,0,933
19:26:01,D0,19.98,77.0,3837.0,709.0,1289.0,0,934
19:26:01,D0,19.98,77.0,3837.0,709.0,1289.0,0,935
19:26:02,D0,19.98,77.0,3837.0,709.0,1289.0,0,936
19:26:02,D0,19.98,77.0,3837.0,709.0,1289.0,0,937
19:26:03,D0,19.98,77.0,3837.0,709.0,1289.0,0,938
19:26:03,D0,19.98,77.0,3837.0,709.0,1289.0,0,939
19:26:04,D0,19.98,77.0,3837.0,709.0,1289.0,0,940
19:26:04,D0,19.98,77.0,3837.0,709.0,1289.0,0,941
19:26:05,D0,19.98,77.0,3837.0,709.0,1289.0,0,942
19:26:05,D0,19.98,77.0,3837.0,709.0,1289.0,0,943
19:26:06,D0,19.98,77.0,3837.0,709.0,1289.0,0,944
19:26:07,D0,19.98,77.0,3837.0,709.0,1289.0,0,945
19:26:07,D0,19.98,77.0,3837.0,709.0,1289.0,0,946
