Timestamp,Scenario,Temp,Hum,AccX_RMS,AccY_RMS,AccZ_RMS
2026-04-01 21:58:37,D0,25.55,50.0,2700.9988911511978,2361.0892676898093,1970.154666517327
2026-04-01 21:58:38,D0,25.55,50.0,2700.838649382817,2361.9950126958356,1969.2615976553243
2026-04-01 21:58:39,D0,25.55,50.0,2700.9804164414077,2362.56364993623,1968.266701948697
2026-04-01 21:58:40,D0,25.55,50.0,2701.618859128726,2362.691497000825,1967.296347782916
2026-04-01 21:58:41,D0,25.55,50.0,2701.4090934177298,2363.5823869710994,1966.5328372544404
2026-04-01 21:58:42,D0,25.55,50.0,2701.388889071694,2364.2318033560077,1965.6680696394292
2026-04-01 21:58:43,D0,25.55,50.0,2701.6932708951254,2364.487035278477,1964.8456733290786
2026-04-01 21:58:44,D0,25.55,50.0,2701.613260627805,2365.1760632138994,1964.1145511400296
2026-04-01 21:58:45,D0,25.55,50.0,2701.593043002591,2365.863480845841,1963.271425452935
2026-04-01 21:58:46,D0,25.55,50.0,2701.8874180838848,2366.2055616535094,1962.4885961452107
2026-04-01 21:58:47,D0,25.54,50.0,2701.6979309315834,2366.9870130611193,1961.8177948015457
2026-04-01 21:58:48,D0,25.54,50.0,2701.860016729216,2367.4677547962506,1961.0548640973816
2026-04-01 21:58:49,D0,25.54,50.0,2702.1532895082028,2368.2727376719095,1959.8687277468357
2026-04-01 21:58:50,D0,25.54,50.0,2702.558759768231,2368.1095751675007,1959.52072711671
2026-04-01 21:58:51,D0,25.54,50.0,2703.3119686784207,2367.6518831956696,1958.95094119276
2026-04-01 21:58:52,D0,25.54,50.0,2703.9985946741913,2367.3551148908778,1958.411956152229
2026-04-01 21:58:53,D0,25.53,50.0,2705.3104664714547,2366.4391160560203,1957.8412652715235
2026-04-01 21:58:54,D0,25.53,50.0,2705.9381090483203,2366.168865486992,1957.2799952995995
2026-04-01 21:58:55,D0,25.53,50.0,2705.868611000911,2366.692286715787,1956.768307695114
2026-04-01 21:58:56,D0,25.53,50.0,2706.8845764088283,2365.902166193691,1956.2157754194704
2026-04-01 21:58:57,D0,25.53,50.0,2707.519327724181,2365.4799808918274,1955.8436057108452
2026-04-01 21:58:58,D0,25.53,50.0,2706.9362423226744,2366.4649564276247,1955.5035489612387
2026-04-01 21:58:59,D0,25.52,50.0,2707.2948971251726,2366.4950073896207,1955.0816786006665
2026-04-01 21:59:00,D0,25.52,50.0,2708.102743619599,2365.956199932704,1954.5476970388827
2026-04-01 21:59:01,D0,25.52,50.0,2707.8068376455512,2366.6849262206406,1954.1039429876805
2026-04-01 21:59:02,D0,25.52,50.0,2708.345426639667,2366.525169948547,1953.5203249518547
2026-04-01 21:59:03,D0,25.52,50.0,2709.417101518332,2365.7307053001614,1953.0071300433083
2026-04-01 21:59:04,D0,25.52,50.0,2709.5459029143612,2366.053695502281,1952.444183581185
2026-04-01 21:59:05,D0,25.5,50.0,2709.9147791028413,2366.073703416696,1951.9009119317507
2026-04-01 21:59:06,D0,25.5,50.0,2711.037284878244,2365.199708269896,1951.4186147518426
2026-04-01 21:59:07,D0,25.5,50.0,2711.443694786967,2365.1191724731334,1950.9454067195218
2026-04-01 21:59:08,D0,25.5,50.0,2711.423742243178,2365.4694988521837,1950.5439190133607
2026-04-01 21:59:09,D0,25.5,50.0,2712.406654615049,2364.7554799598206,1950.0920311616064
2026-04-01 21:59:10,D0,25.5,50.0,2713.006940647222,2364.406824131583,1949.6398077593717
2026-04-01 21:59:11,D0,25.5,50.0,2712.739664988146,2365.021928016736,1949.2671417740567
2026-04-01 21:59:12,D0,25.49,50.0,2713.6079322555056,2364.3120606214397,1948.7943760181574
2026-04-01 21:59:13,D0,25.49,50.0,2714.167955377854,2364.053180450897,1948.3219780108213
2026-04-01 21:59:14,D0,25.49,50.0,2714.217758397436,2364.4249427714976,1947.820456304944
2026-04-01 21:59:15,D0,25.49,50.0,2715.0648832026095,2363.8854498473484,1947.378784417659
2026-04-01 21:59:16,D0,25.49,50.0,2715.6435259437126,2363.636006241232,1946.9467224349
2026-04-01 21:59:17,D0,25.49,50.0,2715.9340290220603,2363.636006241232,1946.4939994770084
2026-04-01 21:59:18,D0,25.49,50.0,2716.4927572147144,2363.2781512128445,1946.0913878849574
2026-04-01 21:59:19,D0,25.49,50.0,2717.032406873352,2362.9286849162418,1945.6795727971244
2026-04-01 21:59:20,D0,25.49,50.0,2717.5040036769033,2362.740320052121,1945.2473544513562
2026-04-01 21:59:21,D0,25.48,50.0,2717.74976037162,2362.760736934656,1944.9356955951012
2026-04-01 21:59:22,D0,25.48,50.0,2718.3183901081197,2362.470628388848,1944.5240574495344
2026-04-01 21:59:23,D0,25.48,50.0,2718.739853314399,2362.371323479863,1944.1222723892652
2026-04-01 21:59:24,D0,25.47,50.0,2718.965932114634,2362.350979427062,1943.7600392023703
2026-04-01 21:59:25,D0,25.47,50.0,2719.570824597146,2361.9579505147844,1943.3879592093801
2026-04-01 21:59:26,D0,25.47,50.0,2720.061848561536,2361.7494934899423,1942.935565066428
2026-04-01 21:59:27,D0,25.46,50.0,2720.1114701423544,2361.9607067011084,1942.5529722506926
2026-04-01 21:59:28,D0,25.46,50.0,2720.6214602549912,2361.5932037503835,1942.2212541314648
2026-04-01 21:59:29,D0,25.46,50.0,2721.081316315262,2361.3937536971675,1941.8287488859567
2026-04-01 21:59:30,D0,25.46,50.0,2721.531182992398,2361.195049122372,1941.456298761319
2026-04-01 21:59:31,D0,25.46,50.0,2721.872669689014,2361.174508586775,1941.0326736044399
2026-04-01 21:59:32,D0,25.46,50.0,2722.2207992740045,2361.1344434402713,1940.6195737444266
2026-04-01 21:59:33,D0,25.46,50.0,2722.6108113353257,2361.005080468909,1940.2365242413102
2026-04-01 21:59:34,D0,25.46,50.0,2722.9819077621505,2360.9129632411273,1939.8332325228373
2026-04-01 21:59:35,D0,25.46,50.0,2722.9819077621505,2361.3477655779548,1939.3206233111637
2026-04-01 21:59:36,D0,25.46,50.0,2723.2917214283157,2361.3677032601254,1938.808930761358
2026-04-01 21:59:37,D0,25.46,50.0,2723.781709315194,2361.132808632331,1938.4566077165616
2026-04-01 21:59:38,D0,25.46,50.0,2723.752031665144,2361.4863942017537,1938.004455619233
2026-04-01 21:59:39,D0,25.46,50.0,2724.111512034704,2361.4764280000763,1937.5415531027973
2026-04-01 21:59:40,D0,25.46,50.0,2724.2381870901086,2361.775253913886,1936.87179751268
2026-04-01 21:59:41,D0,25.46,50.0,2724.436327022527,2362.2035263710873,1936.193915908218
2026-04-01 21:59:42,D0,25.46,50.0,2724.1772152339868,2362.034002718843,1936.3846234671457
2026-04-01 21:59:43,D0,25.46,50.0,2723.7153485634285,2362.798163195494,1936.15435851587
2026-04-01 21:59:44,D0,25.46,50.0,2723.6138676398314,2363.277683641937,1935.864135211973
2026-04-01 21:59:45,D0,25.46,50.0,2724.232291857653,2362.79545665722,1935.493595959439
2026-04-01 21:59:46,D0,25.44,50.0,2723.5722681801562,2363.7577815842296,1935.1049661452475
2026-04-01 21:59:47,D0,25.44,50.0,2723.7031207530677,2363.8868839265556,1934.7354289411253
2026-04-01 21:59:48,D0,25.44,50.0,2724.0330761574833,2363.6870351211896,1934.4747038925063
2026-04-01 21:59:49,D0,25.44,50.0,2723.353998289609,2364.6473732884574,1934.2341275037002
2026-04-01 21:59:50,D0,25.44,50.0,2723.1460610844947,2365.071660647939,1933.9835599094424
2026-04-01 21:59:51,D0,25.44,50.0,2723.7173311487372,2364.6037152131858,1933.6635307105525
2026-04-01 21:59:52,D0,25.43,50.0,2723.2375915443004,2365.496518703843,1933.3739834806922
2026-04-01 21:59:53,D0,25.43,50.0,2723.307443165387,2365.676702341214,1933.0941622176608
2026-04-01 21:59:54,D0,25.43,50.0,2724.1980140951578,2364.9979492591533,1932.6846690549391
2026-04-01 21:59:55,D0,25.42,50.0,2723.7082754950097,2365.889099260572,1932.4044581815683
2026-04-01 21:59:56,D0,25.42,50.0,2723.7481179433607,2366.069785530427,1932.0143995322603
2026-04-01 21:59:57,D0,25.42,50.0,2724.500974490558,2365.611698905803,1931.6345617119198
2026-04-01 21:59:58,D0,25.42,50.0,2723.982738564986,2366.443267860018,1931.3235953614817
2026-04-01 21:59:59,D0,25.41,50.0,2724.17255877817,2366.523251523213,1930.9426376772565
2026-04-01 22:00:00,D0,25.41,50.0,2724.9148555505362,2365.8974343787604,1930.4933877120636
2026-04-01 22:00:01,D0,25.41,50.0,2724.3769654730236,2366.7905019244945,1930.1534446773915
2026-04-01 22:00:02,D0,25.41,50.0,2725.0406694212843,2366.264763292561,1929.2654353406117
2026-04-01 22:00:03,D0,25.41,50.0,2725.481273096552,2365.9947210422933,1928.915542474579
2026-04-01 22:00:04,D0,25.41,50.0,2725.3105180878015,2366.674337546254,1928.4976562080649
2026-04-01 22:00:05,D0,25.4,50.0,2725.8050021965987,2366.6149623460087,1927.9580000612045
2026-04-01 22:00:06,D0,25.4,50.0,2726.6728131552563,2366.000545223944,1927.371111125203
2026-04-01 22:00:07,D0,25.4,50.0,2725.5778084655735,2367.1228759825713,1927.282690733251
2026-04-01 22:00:08,D0,25.39,50.0,2725.424726533463,2367.398113963936,1927.075488920971
2026-04-01 22:00:09,D0,25.39,50.0,2726.071594804509,2366.9603777841317,1926.7795255295816
2026-04-01 22:00:10,D0,25.39,50.0,2725.287496760663,2368.0703705760097,1926.472924803253
2026-04-01 22:00:11,D0,25.39,50.0,2725.205918825218,2368.3051830370173,1926.207107244701
2026-04-01 22:00:12,D0,25.39,50.0,2726.2807962497186,2367.106157315299,1926.0977727000256
2026-04-01 22:00:13,D0,25.39,50.0,2726.3410975151296,2366.9573950538274,1926.1277787312035
2026-04-01 22:00:14,D0,25.38,50.0,2726.3919985944794,2367.124196150257,1925.9396070489854
2026-04-01 22:00:15,D0,25.38,50.0,2727.184232867299,2366.443846787834,1925.7111984926505
2026-04-01 22:00:16,D0,25.38,50.0,2725.950768080744,2367.678246721881,1925.9119450276016
2026-04-01 22:00:17,D0,25.37,50.0,2725.5470625179087,2368.092768453128,1925.9717910706793
2026-04-01 22:00:18,D0,25.37,50.0,2726.177672126305,2367.7212694909845,1925.643557359461
2026-04-01 22:00:19,D0,25.37,50.0,2725.9772376158976,2368.1207760585185,1925.47400397928
2026-04-01 22:00:20,D0,25.37,50.0,2725.8960911964346,2368.07163320707,1925.4839781208254
2026-04-01 22:00:21,D0,25.37,50.0,2726.595257826141,2367.251169605794,1925.1942551337513
2026-04-01 22:00:22,D0,25.37,50.0,2726.7155810608483,2367.221292993116,1925.0142648822111
2026-04-01 22:00:23,D0,25.37,50.0,2726.908276785268,2367.103278270722,1924.8346318580202
2026-04-01 22:00:24,D0,25.37,50.0,2727.4075144723056,2366.731623991195,1924.6052556303591
2026-04-01 22:00:25,D0,25.37,50.0,2727.4676368382447,2366.901601250039,1924.356292374154
2026-04-01 22:00:26,D0,25.37,50.0,2727.6603490904067,2366.8819214316545,1924.06745463874
2026-04-01 22:00:27,D0,25.37,50.0,2728.54063924289,2366.120155444351,1923.7489363219931
2026-04-01 22:00:28,D0,25.37,50.0,2728.280297183557,2366.520270354767,1923.509513883412
2026-04-01 22:00:29,D0,25.37,50.0,2728.4823950320806,2366.520270354767,1923.280218792883
2026-04-01 22:00:30,D0,25.36,50.0,2729.3140988167706,2365.7003085767224,1923.040737998028
2026-04-01 22:00:31,D0,25.36,50.0,2729.0032649302566,2366.3197818553604,1922.7617429104419
2026-04-01 22:00:32,D0,25.36,50.0,2729.0438069038028,2366.438089196504,1922.4928842521108
2026-04-01 22:00:33,D0,25.35,50.0,2729.429900180622,2366.212057276355,1922.12457972942
2026-04-01 22:00:34,D0,25.35,50.0,2729.6103275009787,2366.3018002782314,1921.7854562879802
2026-04-01 22:00:35,D0,25.35,50.0,2730.2669576435196,2365.798218360983,1921.4257570876894
2026-04-01 22:00:36,D0,25.35,50.0,2730.861265242158,2365.47158511786,1921.0560923616988
2026-04-01 22:00:37,D0,25.35,50.0,2731.4241065788374,2365.253386003284,1920.5552608555683
2026-04-01 22:00:38,D0,25.35,50.0,2732.2706180025434,2364.4879635980387,1920.1753331401796
2026-04-01 22:00:39,D0,25.35,50.0,2732.802356556361,2364.1591951473997,1919.754888000028
2026-04-01 22:00:40,D0,25.35,50.0,2733.2166306387057,2364.0213916121825,1919.3541700269911
2026-04-01 22:00:41,D0,25.35,50.0,2734.1058776133746,2363.3518104590353,1918.882607144064
2026-04-01 22:00:42,D0,25.34,50.0,2734.0959017561913,2363.6728242292756,1918.4829579644434
2026-04-01 22:00:43,D0,25.34,50.0,2734.388262482122,2363.6233773594304,1918.0925081966197
2026-04-01 22:00:44,D0,25.34,50.0,2734.985259558084,2363.2098933442203,1917.6733585258987
2026-04-01 22:00:45,D0,25.34,50.0,2735.025069354941,2363.401034526303,1917.3329157973583
2026-04-01 22:00:46,D0,25.34,50.0,2735.1661393780087,2363.4801395399963,1916.9824881829254
2026-04-01 22:00:47,D0,25.34,50.0,2735.5550186388136,2363.3197604217676,1916.641213164321
2026-04-01 22:00:48,D0,25.33,50.0,2735.8132428950626,2363.259285393797,1916.3004096435402
2026-04-01 22:00:49,D0,25.33,50.0,2736.0952943930884,2363.1801052818637,1915.959900415455
2026-04-01 22:00:50,D0,25.33,50.0,2735.9352952875183,2363.5892578872495,1915.648978805877
2026-04-01 22:00:51,D0,25.33,50.0,2736.448037145964,2363.224140871957,1915.2469840728113
2026-04-01 22:00:52,D0,25.33,50.0,2736.8285039439356,2363.0249977518224,1914.9359467094455
2026-04-01 22:00:53,D0,25.33,50.0,2736.688593903223,2363.444778284443,1914.6550394261626
2026-04-01 22:00:54,D0,25.33,50.0,2736.738078443021,2363.5361114228826,1914.3749684949394
2026-04-01 22:00:55,D0,25.32,50.0,2737.1582398538817,2363.2259646508624,1914.074376820295
2026-04-01 22:00:56,D0,25.32,50.0,2737.2986373430285,2363.305515586167,1913.7435852276553
2026-04-01 22:00:57,D0,25.32,50.0,2736.9117157847822,2363.9811441718393,1913.4125639809101
2026-04-01 22:00:58,D0,25.32,50.0,2737.518213638039,2363.5785686115873,1913.0411574244815
2026-04-01 22:00:59,D0,25.32,50.0,2737.468176983981,2363.887751142173,1912.670645981686
2026-04-01 22:01:00,D0,25.32,50.0,2736.911284641868,2364.7315492461294,1912.3696295434102
2026-04-01 22:01:01,D0,25.31,50.0,2737.5362846910357,2364.2565787156013,1911.9481269113971
2026-04-01 22:01:02,D0,25.31,50.0,2737.616472408069,2364.4060818734165,1911.6274218581402
2026-04-01 22:01:03,D0,25.31,50.0,2737.0795001241745,2365.089030036713,1911.3762450130012
2026-04-01 22:01:04,D0,25.31,50.0,2737.7949137946766,2364.6462145530354,1910.9648871708762
2026-04-01 22:01:05,D0,25.31,50.0,2737.7749998858562,2364.95774803695,1910.5737174995368
2026-04-01 22:01:06,D0,25.31,50.0,2737.297022611905,2365.811742299036,1910.2330774018128
2026-04-01 22:01:07,D0,25.31,50.0,2737.7850463467726,2365.5509379423643,1909.8216880117368
2026-04-01 22:01:08,D0,25.31,50.0,2738.091826436798,2365.5408239977596,1909.4501643143244
2026-04-01 22:01:09,D0,25.31,50.0,2737.6249779690424,2366.316542645975,1909.0887066870414
2026-04-01 22:01:10,D0,25.3,50.0,2737.6952039991597,2366.5945956162413,1908.677285451891
2026-04-01 22:01:11,D0,25.3,50.0,2738.177967189131,2366.339838231187,1908.245699589023
2026-04-01 22:01:12,D0,25.3,50.0,2738.5587486851546,2366.279998225062,1907.8343114641796
2026-04-01 22:01:13,D0,25.3,50.0,2738.250096320641,2366.932440945453,1907.4422953263881
2026-04-01 22:01:14,D0,25.3,50.0,2738.7237009234796,2366.7800552649587,1906.9511897266798
2026-04-01 22:01:15,D0,25.3,50.0,2739.5320366807177,2366.759706856613,1905.920431182792
2026-04-01 22:01:16,D0,25.3,50.0,2741.4634504220553,2366.7298747427853,1903.3036252789516
2026-04-01 22:01:17,D0,25.29,50.0,2741.9793307025493,2364.5174370259992,1904.3137189024292
2026-04-01 22:01:18,D0,25.29,50.0,2742.9897046835595,2362.916549520952,1904.6501332265723
2026-04-01 22:01:19,D0,25.29,50.0,2744.8236081759424,2365.4160669954026,1898.6476766372427
2026-04-01 22:01:20,D0,25.3,50.0,2748.0562567021807,2368.2594748042284,1891.8492936806567
2026-04-01 22:01:21,D0,25.3,50.0,2749.5338932262684,2371.1851846703157,1885.5520358770266
2026-04-01 22:01:22,D0,25.3,50.0,2751.1315108514896,2374.264326059759,1879.591572656145
2026-04-01 22:01:23,D0,25.32,50.0,2752.5364956708568,2378.402079127917,1873.1414468747414
2026-04-01 22:01:24,D0,25.32,50.0,2752.4964305153967,2384.7263931109583,1865.6748457327712
2026-04-01 22:01:25,D0,25.32,50.0,2752.50641597799,2389.933884022736,1858.9732219695904
2026-04-01 22:01:26,D0,25.35,51.0,2753.5426290508017,2393.4161944801826,1852.9897787089922
2026-04-01 22:01:27,D0,25.35,51.0,2753.6526251508194,2397.6348596064413,1847.3053808182337
2026-04-01 22:01:28,D0,25.35,51.0,2753.702422194526,2402.0148979554647,1841.5154737335226
2026-04-01 22:01:29,D0,25.4,51.0,2754.354027716844,2405.1800098953095,1836.537445847484
2026-04-01 22:01:30,D0,25.4,51.0,2746.6105948969175,2418.4334537051045,1830.8902288231263
2026-04-01 22:01:31,D0,25.4,51.0,2732.8587614437743,2434.6289080679217,1829.9493298996013
2026-04-01 22:01:32,D0,25.44,52.0,2720.3532509584115,2439.7905319924494,1842.0874029209363
2026-04-01 22:01:33,D0,25.44,52.0,2709.778332262623,2437.8875773915415,1856.329596273248
2026-04-01 22:01:34,D0,25.44,52.0,2701.1291361206704,2437.2016145571542,1869.7994357684463
2026-04-01 22:01:35,D0,25.46,52.0,2693.31887826154,2434.7383884105493,1884.0824212332113
2026-04-01 22:01:36,D0,25.46,52.0,2685.184898661543,2432.4177313940136,1898.344460312722
2026-04-01 22:01:37,D0,25.46,52.0,2677.0936685144206,2430.3976156176586,1912.3217145658311
2026-04-01 22:01:38,D0,25.49,51.0,2670.188178761939,2427.1061554864054,1925.8342348187707
2026-04-01 22:01:39,D0,25.49,51.0,2662.7950634624513,2424.853929621329,1938.7673558217346
2026-04-01 22:01:40,D0,25.49,51.0,2654.885871369992,2422.9793498913687,1952.0806463873362
2026-04-01 22:01:41,D0,25.49,51.0,2647.661630571399,2420.1771257492705,1965.4531411356515
2026-04-01 22:01:42,D0,25.51,51.0,2640.944599949041,2416.4637717127066,1979.5219751242976
2026-04-01 22:01:43,D0,25.51,51.0,2634.5884801995167,2412.286224725416,1992.9245344468013
2026-04-01 22:01:44,D0,25.51,51.0,2628.5011032906186,2407.6086122956117,2006.241660418804
2026-04-01 22:01:45,D0,25.54,51.0,2621.9719086977266,2403.5367232476397,2019.378243420484
2026-04-01 22:01:46,D0,25.54,51.0,2614.856846942104,2399.9205945197436,2032.8214604337488
2026-04-01 22:01:47,D0,25.54,51.0,2609.080169331713,2395.2011982294935,2045.7872909958162
2026-04-01 22:01:48,D0,25.57,50.0,2602.394207263765,2391.0260412634575,2058.9431730866204
